Lat,Lng,Alt
34.1194543,-118.752437,290.38
34.119451,-118.7524392,290.40000000000003
34.119448,-118.75244149999999,290.39
34.1194452,-118.7524438,290.39
34.1194428,-118.7524461,290.34000000000003
34.119441099999996,-118.75244839999999,290.32
34.119439899999996,-118.7524509,290.28000000000003
34.119439199999995,-118.7524535,290.18
34.1194389,-118.7524562,290.07
34.1194389,-118.75245899999999,290.02
34.119439299999996,-118.752462,289.96
34.11944,-118.7524651,289.91
34.1194409,-118.75246849999999,289.87
34.1194419,-118.75247209999999,289.81
34.1194431,-118.7524761,289.73
34.1194445,-118.7524802,289.65000000000003
34.1194462,-118.7524845,289.59000000000003
34.1194481,-118.752489,289.57
34.119450199999996,-118.7524935,289.55
34.1194524,-118.7524983,289.46
34.1194548,-118.7525034,289.39
34.1194574,-118.7525089,289.35
34.1194603,-118.75251469999999,289.34000000000003
34.1194635,-118.75252069999999,289.29
34.119467,-118.75252689999999,289.26
34.119470899999996,-118.7525335,289.26
34.1194749,-118.75254059999999,289.27
34.119479,-118.75254779999999,289.21
34.1194833,-118.7525555,289.16
34.119487899999996,-118.7525637,289.07
34.119492699999995,-118.7525721,289.01
34.1194978,-118.7525807,288.98
34.119503,-118.7525897,288.96
34.119508599999996,-118.7525989,288.95
34.119514599999995,-118.7526084,289.02
34.1195208,-118.7526182,289.12
34.119527,-118.7526283,289.11
34.1195334,-118.7526388,289.13
34.1195401,-118.75264949999999,289.2
34.1195467,-118.75266029999999,289.17
34.119553499999995,-118.75267129999999,289.21
34.119560299999996,-118.7526822,289.19
34.1195672,-118.75269329999999,289.12
34.1195741,-118.7527045,289.07
34.119580899999995,-118.75271559999999,289.03000000000003
34.1195878,-118.7527267,289.05
34.1195947,-118.7527374,289.06
34.1196017,-118.752748,289.07
34.1196086,-118.75275859999999,289.06
34.1196155,-118.7527691,289.05
34.119622299999996,-118.75277949999999,289.1
34.1196291,-118.75278979999999,289.13
34.119635699999996,-118.7528,289.16
34.119642299999995,-118.75281009999999,289.2
34.1196487,-118.75282019999999,289.21
34.119655099999996,-118.7528303,289.29
34.1196614,-118.7528402,289.38
34.1196677,-118.7528499,289.43
34.119673999999996,-118.75285939999999,289.49
34.1196802,-118.7528686,289.55
34.1196863,-118.75287709999999,289.63
34.1196921,-118.7528854,289.73
34.1196975,-118.7528937,289.81
34.1197027,-118.7529019,289.89
34.1197078,-118.7529096,289.99
34.1197127,-118.7529172,290.07
34.1197173,-118.75292449999999,290.14
34.1197217,-118.7529318,290.22
34.119726,-118.7529386,290.25
34.1197302,-118.7529453,290.29
34.119734199999996,-118.7529515,290.32
34.1197379,-118.7529572,290.29
34.1197413,-118.752963,290.33
34.119744499999996,-118.7529684,290.32
34.1197477,-118.7529735,290.34000000000003
34.119750599999996,-118.7529783,290.3
34.1197532,-118.7529828,290.28000000000003
34.1197557,-118.75298679999999,290.27
34.119757899999996,-118.7529907,290.26
34.1197599,-118.75299439999999,290.24
34.1197617,-118.75299779999999,290.22
34.119763,-118.7530008,290.19
34.119763999999996,-118.75300349999999,290.19
34.1197647,-118.7530058,290.22
34.119765099999995,-118.7530077,290.21
34.1197654,-118.7530092,290.21
34.1197656,-118.7530106,290.2
34.1197655,-118.75301189999999,290.21
34.1197653,-118.75301309999999,290.27
34.119765,-118.753014,290.31
34.1197647,-118.7530147,290.34000000000003
34.1197643,-118.7530152,290.37
34.119763999999996,-118.7530156,290.37
34.1197636,-118.7530158,290.37
34.1197632,-118.75301599999999,290.41
34.1197628,-118.75301619999999,290.42
34.1197624,-118.75301619999999,290.45
34.1197619,-118.7530163,290.43
34.1197614,-118.7530163,290.39
34.119760899999996,-118.75301619999999,290.45
34.1197604,-118.75301599999999,290.48
34.1197601,-118.7530158,290.47
34.1197599,-118.75301549999999,290.49
34.119759699999996,-118.7530151,290.51
34.1197594,-118.7530146,290.54
34.119759,-118.7530141,290.53000000000003
34.1197589,-118.75301359999999,290.5
34.1197588,-118.7530132,290.39
34.1197588,-118.7530128,290.26
34.1197589,-118.75301259999999,290.05
34.119759,-118.7530127,289.87
34.1197594,-118.7530127,289.69
34.119759699999996,-118.75301259999999,289.52
34.1197602,-118.75301259999999,289.27
34.1197606,-118.7530127,289.02
34.1197608,-118.75301259999999,288.8
34.1197611,-118.75301259999999,288.63
34.1197613,-118.7530127,288.42
34.119761499999996,-118.75301259999999,288.17
34.1197617,-118.7530127,287.97
34.1197619,-118.7530129,287.75
34.119762099999996,-118.7530129,287.5
34.1197624,-118.7530128,287.27
34.119762699999995,-118.7530128,286.99
34.1197635,-118.7530129,286.75
34.119764499999995,-118.7530128,286.51
34.1197655,-118.75301259999999,286.24
34.1197665,-118.7530125,285.98
34.1197674,-118.75301239999999,285.69
34.119768199999996,-118.7530122,285.42
34.119768799999996,-118.7530118,285.15000000000003
34.1197695,-118.7530115,284.88
34.1197701,-118.7530116,284.63
34.1197707,-118.7530118,284.33
34.1197713,-118.7530118,284.03000000000003
34.119771799999995,-118.753012,283.76
34.1197722,-118.75301209999999,283.54
34.119772499999996,-118.7530122,283.27
34.1197729,-118.7530122,283.01
34.1197734,-118.7530122,282.75
34.1197738,-118.75301209999999,282.46
34.119774299999996,-118.75301209999999,282.15000000000003
34.1197747,-118.75301209999999,281.90000000000003
34.119774899999996,-118.7530122,281.69
34.119775,-118.7530123,281.44
34.1197752,-118.7530122,281.18
34.1197753,-118.75301239999999,280.94
34.1197754,-118.7530128,280.7
34.119775499999996,-118.7530132,280.41
34.1197758,-118.7530135,280.11
34.1197759,-118.7530139,279.89
34.119776,-118.75301429999999,279.59000000000003
34.1197763,-118.75301449999999,279.34000000000003
34.1197766,-118.7530146,279.06
34.1197766,-118.75301499999999,278.77
34.119776699999996,-118.7530154,278.52
34.1197768,-118.75301569999999,278.28000000000003
34.1197768,-118.7530161,278.06
34.1197768,-118.7530165,277.79
34.119777,-118.7530168,277.56
34.1197771,-118.75301739999999,277.33
34.1197771,-118.75301809999999,277.09000000000003
34.1197771,-118.7530187,276.85
34.1197772,-118.75301929999999,276.57
34.1197775,-118.7530197,276.29
34.1197778,-118.75301999999999,276.0
34.1197781,-118.7530204,275.74
34.1197783,-118.7530208,275.39
34.1197786,-118.75302119999999,275.12
34.1197787,-118.7530216,274.83
34.1197787,-118.7530221,274.59000000000003
34.1197783,-118.75302269999999,274.29
34.119777899999995,-118.753023,274.01
34.1197776,-118.75302339999999,273.71
34.1197774,-118.7530237,273.41
34.1197771,-118.75302389999999,273.13
34.1197766,-118.7530242,272.85
34.1197759,-118.7530244,272.53000000000003
34.1197753,-118.7530244,272.25
34.1197748,-118.75302389999999,272.01
34.1197746,-118.75302339999999,271.74
34.119774299999996,-118.75302289999999,271.48
34.1197738,-118.7530225,271.09000000000003
34.1197738,-118.75302239999999,270.82
34.1197738,-118.7530223,270.52
34.1197738,-118.7530221,270.23
34.1197735,-118.7530219,270.02
34.1197734,-118.75302149999999,269.8
34.1197735,-118.7530211,269.52
34.119773599999995,-118.7530209,269.26
34.119773599999995,-118.7530207,269.02
34.119773599999995,-118.7530204,268.75
34.1197738,-118.75302029999999,268.52
34.119774,-118.75302029999999,268.26
34.119774,-118.7530202,268.0
34.1197741,-118.75301999999999,267.79
34.1197742,-118.75301979999999,267.55
34.1197741,-118.7530195,267.3
34.1197741,-118.75301929999999,266.98
34.1197741,-118.75301909999999,266.67
34.1197741,-118.75301909999999,266.34000000000003
34.119774,-118.7530192,265.96
34.1197742,-118.7530192,265.69
34.1197742,-118.753019,265.41
34.1197742,-118.753019,265.07
34.119774299999996,-118.75301929999999,264.79
34.1197744,-118.7530195,264.56
34.1197746,-118.75301929999999,264.25
34.1197751,-118.753019,263.93
34.1197753,-118.7530187,263.62
34.1197751,-118.75301859999999,263.29
34.119775,-118.7530183,262.99
34.119774899999996,-118.753018,262.69
34.1197748,-118.75301759999999,262.43
34.1197747,-118.7530173,262.19
34.1197745,-118.7530173,261.91
34.1197745,-118.7530171,261.66
34.1197744,-118.753017,261.4
34.1197744,-118.75301689999999,261.24
34.1197744,-118.7530173,260.98
34.1197745,-118.7530177,260.82
34.1197746,-118.75301809999999,260.65
34.1197745,-118.75301859999999,260.41
34.1197739,-118.7530194,260.08
34.1197734,-118.75301999999999,259.81
34.1197728,-118.7530206,259.57
34.1197723,-118.75302099999999,259.32
34.119772,-118.75302119999999,259.08
34.1197716,-118.7530216,258.74
34.1197713,-118.7530221,258.41
34.119771,-118.7530221,258.21
34.1197705,-118.753022,257.96
34.1197701,-118.7530218,257.67
34.1197696,-118.75302169999999,257.41
34.1197692,-118.75302169999999,257.2
34.1197689,-118.75302149999999,256.9
34.1197686,-118.7530213,256.62
34.119768,-118.7530211,256.26
34.1197674,-118.7530207,255.98000000000002
34.119766999999996,-118.75302029999999,255.70000000000002
34.1197669,-118.75301959999999,255.49
34.1197667,-118.75301909999999,255.20000000000002
34.1197663,-118.753019,254.91
34.1197659,-118.753019,254.6
34.1197655,-118.7530189,254.3
34.1197654,-118.7530189,253.96
34.1197656,-118.7530187,253.70000000000002
34.119765799999996,-118.75301859999999,253.4
34.119765699999995,-118.75301879999999,252.99
34.119766,-118.7530189,252.72
34.1197663,-118.75301879999999,252.39000000000001
34.1197666,-118.7530189,252.04
34.1197669,-118.753019,251.8
34.1197673,-118.753019,251.57
34.1197678,-118.7530189,251.44
34.119768,-118.75301909999999,251.09
34.1197684,-118.75301929999999,250.82
34.1197689,-118.75301929999999,250.55
34.1197692,-118.75301909999999,250.27
34.119769399999996,-118.7530189,249.96
34.1197697,-118.7530185,249.67000000000002
34.119769999999995,-118.7530182,249.29
34.1197703,-118.7530182,248.94
34.119770599999995,-118.75301839999999,248.70000000000002
34.1197709,-118.75301879999999,248.49
34.119771199999995,-118.75301909999999,248.3
34.1197714,-118.75301929999999,248.04
34.1197715,-118.75301959999999,247.66
34.1197717,-118.7530197,247.44
34.1197715,-118.7530197,247.15
34.1197714,-118.75301979999999,246.87
34.1197713,-118.75301999999999,246.68
34.119771,-118.7530204,246.5
34.1197708,-118.7530208,246.25
34.1197704,-118.7530208,245.98000000000002
34.119769999999995,-118.7530208,245.64000000000001
34.119769999999995,-118.75302049999999,245.4
34.1197701,-118.7530202,245.19
34.1197698,-118.7530197,244.92000000000002
34.1197695,-118.75301959999999,244.62
34.1197693,-118.7530197,244.32
34.1197689,-118.75301959999999,244.08
34.119768199999996,-118.7530195,243.83
34.119767599999996,-118.7530195,243.66
34.119766999999996,-118.7530197,243.44
34.1197667,-118.7530197,243.20000000000002
34.1197666,-118.75301959999999,242.96
34.119766399999996,-118.7530195,242.61
34.1197663,-118.75301909999999,242.34
34.119766399999996,-118.7530185,242.21
34.1197661,-118.75301839999999,241.92000000000002
34.119765699999995,-118.75301809999999,241.66
34.119765099999995,-118.7530178,241.34
34.119764599999996,-118.7530178,241.12
34.119764499999995,-118.7530177,240.96
34.1197643,-118.7530178,240.62
34.1197643,-118.7530178,240.33
34.1197643,-118.7530178,240.01
34.119764499999995,-118.75301759999999,239.73000000000002
34.119764599999996,-118.7530173,239.45000000000002
34.1197648,-118.7530171,239.29
34.1197648,-118.75301689999999,239.03
34.119765,-118.7530166,238.74
34.119765199999996,-118.75301639999999,238.48000000000002
34.1197653,-118.7530163,238.28
34.1197655,-118.75301619999999,238.02
34.119765699999995,-118.7530161,237.78
34.119766,-118.7530159,237.54
34.119765799999996,-118.7530159,237.12
34.119765799999996,-118.7530161,236.89000000000001
34.119765799999996,-118.75301619999999,236.65
34.1197661,-118.75301599999999,236.41
34.119766399999996,-118.7530158,236.18
34.1197666,-118.75301599999999,235.95000000000002
34.1197668,-118.75301639999999,235.70000000000002
34.119766999999996,-118.7530166,235.4
34.119766999999996,-118.75301669999999,235.05
34.119766999999996,-118.7530168,234.83
34.1197672,-118.7530168,234.66
34.1197674,-118.75301669999999,234.38
34.1197675,-118.75301639999999,234.22
34.119767599999996,-118.75301619999999,234.06
34.1197677,-118.7530159,233.87
34.1197677,-118.75301569999999,233.73000000000002
34.1197678,-118.7530156,233.63
34.119767599999996,-118.7530156,233.5
34.1197673,-118.7530159,233.42000000000002
34.1197671,-118.75301619999999,233.38
34.1197671,-118.75301619999999,233.34
34.1197669,-118.75301619999999,233.25
34.119766399999996,-118.7530163,233.1
34.1197662,-118.7530163,233.08
34.1197662,-118.75301599999999,233.02
34.119766,-118.7530158,232.91
34.1197659,-118.7530156,232.82
34.119765799999996,-118.7530154,232.79
34.1197655,-118.75301549999999,232.61
34.1197655,-118.75301549999999,232.48000000000002
34.119765199999996,-118.75301569999999,232.3
34.1197649,-118.7530159,232.19
34.1197647,-118.75301599999999,232.03
34.1197642,-118.75301619999999,231.8
34.1197638,-118.75301639999999,231.59
34.1197635,-118.75301639999999,231.4
34.1197631,-118.7530166,231.21
34.1197628,-118.7530168,231.05
34.1197628,-118.75301689999999,230.9
34.1197628,-118.75301689999999,230.71
34.1197626,-118.75301689999999,230.57
34.1197625,-118.7530168,230.45000000000002
34.119762699999995,-118.75301669999999,230.36
34.1197628,-118.7530166,230.22
34.1197629,-118.7530166,230.09
34.1197632,-118.7530165,229.94
34.119763299999995,-118.7530166,229.82
34.119763299999995,-118.7530166,229.70000000000002
34.1197637,-118.75301639999999,229.65
34.119763999999996,-118.75301639999999,229.58
34.1197641,-118.75301639999999,229.52
34.1197642,-118.7530165,229.42000000000002
34.119764499999995,-118.75301639999999,229.32
34.1197647,-118.7530163,229.17000000000002
34.119764499999995,-118.7530166,228.93
34.1197647,-118.7530166,228.84
34.1197647,-118.7530166,228.65
34.1197648,-118.7530166,228.57
34.1197648,-118.75301689999999,228.38
34.119765099999995,-118.75301719999999,228.27
34.1197653,-118.7530175,228.20000000000002
34.1197653,-118.75301809999999,228.07
34.1197653,-118.7530185,227.97
34.119765199999996,-118.75301859999999,227.84
34.119765,-118.7530187,227.69
34.1197648,-118.75301879999999,227.56
34.1197644,-118.7530189,227.4
34.119763999999996,-118.7530189,227.32
34.1197637,-118.75301879999999,227.26
34.1197635,-118.753019,227.08
34.1197634,-118.75301909999999,226.94
34.1197634,-118.7530189,226.91
34.1197636,-118.75301929999999,226.95000000000002
34.1197638,-118.75301979999999,226.99
34.1197636,-118.7530197,226.99
34.1197632,-118.7530194,226.95000000000002
34.1197632,-118.753019,226.96
34.1197632,-118.75301859999999,226.99
34.119763299999995,-118.7530185,226.97
34.1197634,-118.7530183,226.94
34.1197634,-118.75301809999999,226.94
34.119763299999995,-118.753018,226.95000000000002
34.1197788,-118.7530309,230.05
34.1197788,-118.75303079999999,230.17000000000002
34.1197788,-118.75303079999999,230.27
34.1197788,-118.75303079999999,230.35
34.1197788,-118.75303079999999,230.42000000000002
34.1197787,-118.75303079999999,230.48000000000002
34.1197786,-118.75303079999999,230.49
34.1197786,-118.7530307,230.53
34.1197788,-118.7530305,230.67000000000002
34.1197789,-118.75303059999999,230.77
34.1197789,-118.7530305,230.88
34.1197789,-118.7530305,230.94
34.1197788,-118.7530305,231.04
34.1197788,-118.75303059999999,231.15
34.1197786,-118.753031,231.14000000000001
34.119778499999995,-118.753031,231.22
34.1197784,-118.75303079999999,231.3
34.1197782,-118.75303079999999,231.35
34.1197781,-118.75303079999999,231.39000000000001
34.119777899999995,-118.75303079999999,231.43
34.1197776,-118.7530312,231.47
34.119777299999996,-118.7530312,231.74
34.119777,-118.75303179999999,231.85
34.1197768,-118.7530324,231.99
34.1197764,-118.7530335,232.12
34.119776099999996,-118.7530341,232.48000000000002
34.1197758,-118.7530347,232.65
34.119775499999996,-118.75303489999999,232.85
34.1197751,-118.75303419999999,233.04
34.1197746,-118.7530333,233.29
34.1197741,-118.7530323,233.55
34.119774,-118.7530314,233.84
34.1197738,-118.7530309,234.04
34.119773699999996,-118.75303029999999,234.41
34.1197735,-118.7530305,234.78
34.1197734,-118.7530307,235.16
34.119773699999996,-118.75303079999999,235.63
34.119773699999996,-118.7530307,236.1
34.1197739,-118.7530305,236.49
34.119774299999996,-118.75303059999999,236.89000000000001
34.1197745,-118.7530311,237.11
34.1197751,-118.7530314,237.5
34.1197756,-118.7530317,237.91
34.1197758,-118.7530319,238.3
34.1197756,-118.7530316,238.73000000000002
34.1197752,-118.7530314,239.02
34.119774899999996,-118.7530312,239.3
34.1197748,-118.75303059999999,239.72
34.1197746,-118.7530302,240.08
34.1197745,-118.7530299,240.49
34.119774299999996,-118.7530298,240.77
34.1197742,-118.75302939999999,241.11
34.119774299999996,-118.753029,241.53
34.1197744,-118.75302909999999,241.85
34.1197747,-118.753029,242.17000000000002
34.1197752,-118.7530288,242.57
34.119775499999996,-118.7530288,243.0
34.119776,-118.75302839999999,243.44
34.1197768,-118.753028,243.93
34.1197777,-118.75302789999999,244.4
34.1197787,-118.75302769999999,244.79
34.1197801,-118.7530274,245.32
34.1197811,-118.7530274,245.74
34.1197817,-118.75302769999999,246.06
34.1197821,-118.753028,246.42000000000002
34.1197823,-118.75302839999999,246.8
34.1197824,-118.75302889999999,247.12
34.1197826,-118.75302909999999,247.5
34.1197829,-118.75302909999999,247.89000000000001
34.1197832,-118.7530288,248.29
34.1197837,-118.7530285,248.8
34.1197841,-118.7530283,249.14000000000001
34.1197845,-118.7530281,249.55
34.1197847,-118.7530283,249.84
34.1197851,-118.7530287,250.23000000000002
34.1197853,-118.753029,250.65
34.119785,-118.753029,251.09
34.1197847,-118.75302889999999,251.52
34.1197843,-118.753029,251.91
34.1197837,-118.7530292,252.31
34.1197831,-118.7530293,252.68
34.1197826,-118.7530295,253.09
34.1197821,-118.7530299,253.51000000000002
34.1197818,-118.7530302,253.9
34.1197815,-118.7530304,254.34
34.1197812,-118.75303029999999,254.68
34.119780999999996,-118.75303009999999,254.97
34.1197811,-118.75303009999999,255.28
34.1197808,-118.7530304,255.46
34.119780999999996,-118.7530307,255.78
34.1197817,-118.753031,256.01
34.1197827,-118.7530314,256.24
34.1197844,-118.75303149999999,256.58
34.119786,-118.75303179999999,256.84000000000003
34.1197879,-118.75303179999999,257.15
34.11979,-118.7530316,257.43
34.119792,-118.753031,257.79
34.119794299999995,-118.75303059999999,258.18
34.119797,-118.75303059999999,258.49
34.1198,-118.75303079999999,258.79
34.119803,-118.7530314,259.06
34.1198062,-118.7530317,259.35
34.1198098,-118.75303179999999,259.78000000000003
34.1198134,-118.75303219999999,260.12
34.1198172,-118.7530323,260.49
34.1198209,-118.75303249999999,260.87
34.119824699999995,-118.75303299999999,261.25
34.1198285,-118.7530336,261.59000000000003
34.119831999999995,-118.7530345,261.91
34.1198359,-118.7530355,262.27
34.1198401,-118.7530365,262.66
34.119844199999996,-118.75303749999999,263.03000000000003
34.119848499999996,-118.75303849999999,263.48
34.119852699999996,-118.7530398,263.86
34.1198568,-118.75304129999999,264.31
34.119861,-118.7530427,264.74
34.1198651,-118.75304419999999,265.08
34.1198694,-118.7530457,265.48
34.1198741,-118.753047,266.0
34.1198787,-118.7530481,266.45
34.1198834,-118.7530494,266.89
34.1198883,-118.75305039999999,267.26
34.1198932,-118.7530515,267.66
34.1198981,-118.75305259999999,268.14
34.119903,-118.7530542,268.54
34.119908099999996,-118.75305589999999,269.03000000000003
34.119913,-118.75305759999999,269.55
34.1199175,-118.7530594,269.98
34.1199218,-118.7530608,270.43
34.119926,-118.75306239999999,270.84000000000003
34.1199301,-118.7530642,271.25
34.1199341,-118.7530659,271.61
34.1199381,-118.7530676,272.02
34.1199418,-118.7530695,272.44
34.119945699999995,-118.7530716,272.87
34.1199496,-118.75307339999999,273.31
34.1199532,-118.7530752,273.73
34.1199566,-118.75307699999999,274.07
34.1199605,-118.75307869999999,274.49
34.1199641,-118.75308039999999,274.87
34.119967599999995,-118.7530824,275.14
34.1199714,-118.75308439999999,275.53000000000003
34.1199751,-118.75308629999999,275.89
34.119978599999996,-118.75308799999999,276.28000000000003
34.119982,-118.7530893,276.66
34.119985299999996,-118.7530908,277.02
34.1199887,-118.7530922,277.5
34.119991899999995,-118.75309379999999,277.78000000000003
34.1199951,-118.75309499999999,278.21
34.1199985,-118.7530961,278.64
34.1200019,-118.7530973,279.06
34.1200051,-118.7530984,279.40000000000003
34.1200085,-118.75309949999999,279.79
34.1200119,-118.75310069999999,280.19
34.1200153,-118.7531018,280.61
34.1200184,-118.75310309999999,281.05
34.1200216,-118.753104,281.54
34.120024799999996,-118.75310479999999,281.98
34.1200279,-118.7531059,282.48
34.120031,-118.7531068,282.92
34.1200343,-118.75310739999999,283.38
34.1200373,-118.75310789999999,283.79
34.1200401,-118.7531082,284.25
34.1200429,-118.75310839999999,284.71
34.1200457,-118.75310859999999,285.11
34.1200487,-118.7531087,285.57
34.1200519,-118.753109,286.05
34.1200549,-118.7531097,286.33
34.1200584,-118.7531101,286.85
34.1200616,-118.7531107,287.24
34.120064899999996,-118.7531116,287.62
34.1200683,-118.75311239999999,288.06
34.1200717,-118.75311339999999,288.38
34.120075299999996,-118.7531145,288.75
34.120079,-118.753115,289.26
34.1200822,-118.7531157,289.57
34.1200857,-118.75311629999999,289.96
34.1200893,-118.75311699999999,290.42
34.1200926,-118.753118,290.78000000000003
34.1200958,-118.75311889999999,291.13
34.120098999999996,-118.7531198,291.47
34.1201019,-118.7531207,291.77
34.1201046,-118.7531216,292.01
34.1201073,-118.75312269999999,292.23
34.1201095,-118.75312389999999,292.43
34.1201116,-118.7531247,292.58
34.1201134,-118.75312539999999,292.69
34.120114699999995,-118.75312609999999,292.76
34.1201159,-118.7531264,292.93
34.120116599999996,-118.7531264,293.01
34.1201171,-118.7531262,293.11
34.120117199999996,-118.7531259,293.24
34.1201171,-118.75312539999999,293.38
34.1201168,-118.753125,293.49
34.1201162,-118.7531248,293.54
34.1201157,-118.7531248,293.59000000000003
34.1201152,-118.7531248,293.74
34.1201145,-118.75312539999999,293.82
34.1201138,-118.7531262,293.95
34.1201128,-118.7531271,293.99
34.1201114,-118.7531281,294.07
34.1201097,-118.75312919999999,294.04
34.1201078,-118.7531303,294.07
34.1201055,-118.75313159999999,294.11
34.1201029,-118.7531334,294.11
34.120100199999996,-118.7531353,294.11
34.1200973,-118.7531374,294.12
34.1200943,-118.75313969999999,294.16
34.1200913,-118.75314209999999,294.21
34.120087999999996,-118.7531446,294.22
34.1200847,-118.7531472,294.23
34.120081299999995,-118.75314979999999,294.29
34.1200779,-118.75315259999999,294.31
34.1200745,-118.7531554,294.32
34.1200708,-118.75315859999999,294.28000000000003
34.1200668,-118.75316149999999,294.27
34.1200626,-118.75316439999999,294.23
34.1200583,-118.7531669,294.26
34.1200538,-118.7531691,294.21
34.120049099999996,-118.7531707,294.24
34.1200439,-118.7531717,294.2
34.1200383,-118.7531722,294.16
34.1200323,-118.7531722,294.17
34.1200258,-118.7531719,294.15000000000003
34.120019,-118.7531716,294.17
34.1200118,-118.75317109999999,294.1
34.1200045,-118.7531703,294.03000000000003
34.1199972,-118.7531695,294.01
34.11999,-118.7531685,293.91
34.1199829,-118.7531673,293.91
34.1199758,-118.753166,293.88
34.119969,-118.75316439999999,293.96
34.119962,-118.75316269999999,293.88
34.119955,-118.7531609,293.89
34.119948,-118.753159,293.88
34.119940899999996,-118.7531569,293.91
34.1199337,-118.75315479999999,293.89
34.119926299999996,-118.75315239999999,293.88
34.1199188,-118.75314999999999,293.89
34.1199116,-118.75314739999999,293.99
34.1199042,-118.7531446,294.06
34.1198968,-118.7531418,294.13
34.1198893,-118.75313899999999,294.2
34.119881899999996,-118.753136,294.26
34.119874599999996,-118.7531329,294.39
34.1198674,-118.75312989999999,294.45
34.1198598,-118.75312729999999,294.41
34.1198523,-118.7531248,294.37
34.119845,-118.7531223,294.39
34.1198377,-118.75312,294.42
34.1198303,-118.75311749999999,294.47
34.1198228,-118.753115,294.49
34.1198152,-118.7531125,294.41
34.119807699999996,-118.75310999999999,294.39
34.1198002,-118.75310719999999,294.32
34.1197926,-118.75310429999999,294.34000000000003
34.1197851,-118.75310139999999,294.38
34.1197775,-118.7530984,294.29
34.1197699,-118.75309519999999,294.31
34.1197622,-118.75309209999999,294.31
34.119754199999996,-118.75308919999999,294.26
34.119746299999996,-118.75308609999999,294.2
34.1197385,-118.75308319999999,294.1
34.1197307,-118.75308059999999,294.1
34.1197229,-118.7530779,294.1
34.1197148,-118.7530754,294.01
34.1197067,-118.7530728,293.90000000000003
34.1196986,-118.7530702,293.8
34.1196905,-118.7530676,293.76
34.119682399999995,-118.7530649,293.72
34.1196743,-118.75306219999999,293.63
34.1196662,-118.7530594,293.66
34.1196579,-118.75305689999999,293.54
34.1196497,-118.75305429999999,293.52
34.1196416,-118.7530515,293.54
34.1196336,-118.7530489,293.59000000000003
34.1196255,-118.75304639999999,293.62
34.1196175,-118.7530438,293.6
34.1196096,-118.75304089999999,293.71
34.1196015,-118.7530381,293.65000000000003
34.1195934,-118.7530355,293.65000000000003
34.1195853,-118.75303299999999,293.65000000000003
34.119577,-118.75303029999999,293.68
34.1195685,-118.7530276,293.67
34.1195601,-118.7530249,293.63
34.1195519,-118.75302219999999,293.68
34.119543799999995,-118.7530195,293.76
34.1195355,-118.75301669999999,293.71
34.119527399999996,-118.7530139,293.82
34.119519,-118.75301119999999,293.85
34.1195106,-118.7530084,293.89
34.1195024,-118.75300569999999,293.97
34.1194942,-118.7530031,294.0
34.1194862,-118.7530005,294.01
34.1194786,-118.7529981,293.95
34.119471499999996,-118.7529958,293.91
34.1194646,-118.75299299999999,293.89
34.119458,-118.75299009999999,293.88
34.1194515,-118.7529873,293.74
34.1194456,-118.7529843,293.71
34.119439899999996,-118.75298129999999,293.6
34.1194346,-118.75297839999999,293.5
34.1194294,-118.7529757,293.37
34.1194243,-118.7529733,293.19
34.1194196,-118.7529713,293.04
34.1194152,-118.7529696,292.86
34.119411299999996,-118.75296859999999,292.72
34.119408199999995,-118.752968,292.73
34.1194055,-118.75296759999999,292.73
34.119403399999996,-118.75296739999999,292.74
34.1194019,-118.7529672,292.76
34.1194008,-118.752967,292.74
34.1194002,-118.7529666,292.75
34.1193998,-118.75296639999999,292.77
34.119399699999995,-118.75296619999999,292.77
34.1193999,-118.7529661,292.8
34.119400399999996,-118.75296619999999,292.8
34.1194012,-118.7529663,292.82
34.119402199999996,-118.7529665,292.91
34.1194035,-118.7529666,292.89
34.119405,-118.75296669999999,292.91
34.1194067,-118.7529668,292.88
34.1194086,-118.7529668,292.88
34.1194106,-118.7529665,292.89
34.1194129,-118.752966,292.87
34.1194154,-118.7529654,292.90000000000003
34.119417999999996,-118.7529646,292.89
34.1194211,-118.75296349999999,292.96
34.1194245,-118.7529623,292.98
34.1194282,-118.752961,293.0
34.1194321,-118.7529598,292.99
34.119436199999996,-118.7529586,292.97
34.1194407,-118.7529572,292.92
34.1194455,-118.75295559999999,292.94
34.1194507,-118.7529538,292.95
34.1194561,-118.7529519,292.93
34.119461799999996,-118.7529498,292.93
34.1194674,-118.75294749999999,292.89
34.119473299999996,-118.752945,292.90000000000003
34.119479399999996,-118.7529424,292.92
34.119485399999995,-118.75293959999999,292.86
34.1194917,-118.75293649999999,292.79
34.1194983,-118.75293309999999,292.73
34.119505,-118.7529296,292.69
34.119511599999996,-118.7529261,292.6
34.119518299999996,-118.75292259999999,292.55
34.119524999999996,-118.7529189,292.56
34.1195315,-118.752915,292.53000000000003
34.1195382,-118.75291109999999,292.48
34.1195449,-118.7529072,292.44
34.119551699999995,-118.7529031,292.41
34.1195585,-118.7528991,292.38
34.1195652,-118.752895,292.32
34.1195721,-118.7528907,292.32
34.1195789,-118.7528864,292.28000000000003
34.1195859,-118.7528821,292.28000000000003
34.119593,-118.7528778,292.31
34.1196001,-118.75287349999999,292.27
34.1196072,-118.75286919999999,292.26
34.119614299999995,-118.7528651,292.19
34.119621599999995,-118.7528609,292.25
34.1196288,-118.75285679999999,292.27
34.1196359,-118.75285299999999,292.28000000000003
